Fecha,Precipitacion,produccion_litros,riego_activo,demanda_litros,balance_litros,tanque_inicio_L,tanque_entrada_L,tanque_salida_L,tanque_desborde_L,tanque_fin_L,tanque_fin_m3,tanque_fin_pct,tanque_fallo
2023-11-13,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2023-11-14,6.6000,12009.4623,False,0.0000,12009.4623,108000.0000,12009.4623,0.0000,12009.4623,108000.0000,108.0000,100.0000,False
2023-11-15,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2023-11-16,29.6000,53860.6188,False,0.0000,53860.6188,108000.0000,53860.6188,0.0000,53860.6188,108000.0000,108.0000,100.0000,False
2023-11-17,21.4000,38939.7717,False,0.0000,38939.7717,108000.0000,38939.7717,0.0000,38939.7717,108000.0000,108.0000,100.0000,False
2023-11-18,24.2000,44034.6951,False,0.0000,44034.6951,108000.0000,44034.6951,0.0000,44034.6951,108000.0000,108.0000,100.0000,False
2023-11-19,13.2000,24018.9246,False,0.0000,24018.9246,108000.0000,24018.9246,0.0000,24018.9246,108000.0000,108.0000,100.0000,False
2023-11-20,8.4000,15284.7702,False,0.0000,15284.7702,108000.0000,15284.7702,0.0000,15284.7702,108000.0000,108.0000,100.0000,False
2023-11-21,9.0000,16376.5395,False,0.0000,16376.5395,108000.0000,16376.5395,0.0000,16376.5395,108000.0000,108.0000,100.0000,False
2023-11-22,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2023-11-23,10.4000,18924.0012,False,0.0000,18924.0012,108000.0000,18924.0012,0.0000,18924.0012,108000.0000,108.0000,100.0000,False
2023-11-24,2.8000,5094.9234,False,0.0000,5094.9234,108000.0000,5094.9234,0.0000,5094.9234,108000.0000,108.0000,100.0000,False
2023-11-25,8.4000,15284.7702,False,0.0000,15284.7702,108000.0000,15284.7702,0.0000,15284.7702,108000.0000,108.0000,100.0000,False
2023-11-26,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2023-11-27,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2023-11-28,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2023-11-29,0.8000,1455.6924,False,0.0000,1455.6924,108000.0000,1455.6924,0.0000,1455.6924,108000.0000,108.0000,100.0000,False
2023-11-30,8.8000,16012.6164,False,0.0000,16012.6164,108000.0000,16012.6164,0.0000,16012.6164,108000.0000,108.0000,100.0000,False
2023-12-01,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2023-12-02,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2023-12-03,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2023-12-04,0.0000,0.0000,True,26715.8900,-26715.8900,108000.0000,0.0000,26715.8900,0.0000,81284.1100,81.2841,75.2631,False
2023-12-05,0.2000,363.9231,False,0.0000,363.9231,81284.1100,363.9231,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2023-12-06,0.0000,0.0000,False,0.0000,0.0000,81648.0331,0.0000,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2023-12-07,0.0000,0.0000,False,0.0000,0.0000,81648.0331,0.0000,0.0000,0.0000,81648.0331,81.6480,75.6000,False
2023-12-08,0.0000,0.0000,True,26715.8900,-26715.8900,81648.0331,0.0000,26715.8900,0.0000,54932.1431,54.9321,50.8631,False
2023-12-09,0.2000,363.9231,False,0.0000,363.9231,54932.1431,363.9231,0.0000,0.0000,55296.0662,55.2961,51.2001,False
2023-12-10,17.4000,31661.3097,False,0.0000,31661.3097,55296.0662,31661.3097,0.0000,0.0000,86957.3759,86.9574,80.5161,False
2023-12-11,0.2000,363.9231,False,0.0000,363.9231,86957.3759,363.9231,0.0000,0.0000,87321.2990,87.3213,80.8531,False
2023-12-12,0.2000,363.9231,False,0.0000,363.9231,87321.2990,363.9231,0.0000,0.0000,87685.2221,87.6852,81.1900,False
2023-12-13,0.0000,0.0000,False,0.0000,0.0000,87685.2221,0.0000,0.0000,0.0000,87685.2221,87.6852,81.1900,False
2023-12-14,0.0000,0.0000,True,26715.8900,-26715.8900,87685.2221,0.0000,26715.8900,0.0000,60969.3321,60.9693,56.4531,False
2023-12-15,0.8000,1455.6924,False,0.0000,1455.6924,60969.3321,1455.6924,0.0000,0.0000,62425.0245,62.4250,57.8009,False
2023-12-16,0.0000,0.0000,False,0.0000,0.0000,62425.0245,0.0000,0.0000,0.0000,62425.0245,62.4250,57.8009,False
2023-12-17,0.0000,0.0000,False,0.0000,0.0000,62425.0245,0.0000,0.0000,0.0000,62425.0245,62.4250,57.8009,False
2023-12-18,0.2000,363.9231,False,0.0000,363.9231,62425.0245,363.9231,0.0000,0.0000,62788.9476,62.7889,58.1379,False
2023-12-19,0.0000,0.0000,True,26715.8900,-26715.8900,62788.9476,0.0000,26715.8900,0.0000,36073.0576,36.0731,33.4010,False
2023-12-20,0.0000,0.0000,False,0.0000,0.0000,36073.0576,0.0000,0.0000,0.0000,36073.0576,36.0731,33.4010,False
2023-12-21,0.0000,0.0000,False,0.0000,0.0000,36073.0576,0.0000,0.0000,0.0000,36073.0576,36.0731,33.4010,False
2023-12-22,0.0000,0.0000,False,0.0000,0.0000,36073.0576,0.0000,0.0000,0.0000,36073.0576,36.0731,33.4010,False
2023-12-23,0.0000,0.0000,True,26715.8900,-26715.8900,36073.0576,0.0000,26715.8900,0.0000,9357.1676,9.3572,8.6640,False
2023-12-24,0.0000,0.0000,False,0.0000,0.0000,9357.1676,0.0000,0.0000,0.0000,9357.1676,9.3572,8.6640,False
2023-12-25,0.0000,0.0000,False,0.0000,0.0000,9357.1676,0.0000,0.0000,0.0000,9357.1676,9.3572,8.6640,False
2023-12-26,0.4000,727.8462,False,0.0000,727.8462,9357.1676,727.8462,0.0000,0.0000,10085.0138,10.0850,9.3380,False
2023-12-27,0.2000,363.9231,False,0.0000,363.9231,10085.0138,363.9231,0.0000,0.0000,10448.9369,10.4489,9.6749,False
2023-12-28,2.4000,4367.0772,False,0.0000,4367.0772,10448.9369,4367.0772,0.0000,0.0000,14816.0141,14.8160,13.7185,False
2023-12-29,1.8000,3275.3079,False,0.0000,3275.3079,14816.0141,3275.3079,0.0000,0.0000,18091.3220,18.0913,16.7512,False
2023-12-30,0.8000,1455.6924,False,0.0000,1455.6924,18091.3220,1455.6924,0.0000,0.0000,19547.0144,19.5470,18.0991,False
2023-12-31,0.0000,0.0000,False,0.0000,0.0000,19547.0144,0.0000,0.0000,0.0000,19547.0144,19.5470,18.0991,False
2024-01-01,0.0000,0.0000,False,0.0000,0.0000,19547.0144,0.0000,0.0000,0.0000,19547.0144,19.5470,18.0991,False
2024-01-02,0.2000,363.9231,False,0.0000,363.9231,19547.0144,363.9231,0.0000,0.0000,19910.9375,19.9109,18.4361,False
2024-01-03,0.0000,0.0000,True,26715.8900,-26715.8900,19910.9375,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-01-04,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-05,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-06,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-07,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-01-08,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-09,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-10,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-11,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-01-12,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-13,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-14,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-15,0.2000,363.9231,True,26715.8900,-26351.9669,0.0000,363.9231,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-01-16,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-17,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-18,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-19,0.2000,363.9231,True,26715.8900,-26351.9669,363.9231,363.9231,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-01-20,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-21,0.4000,727.8462,False,0.0000,727.8462,0.0000,727.8462,0.0000,0.0000,727.8462,0.7278,0.6739,False
2024-01-22,0.0000,0.0000,False,0.0000,0.0000,727.8462,0.0000,0.0000,0.0000,727.8462,0.7278,0.6739,False
2024-01-23,0.2000,363.9231,False,0.0000,363.9231,727.8462,363.9231,0.0000,0.0000,1091.7693,1.0918,1.0109,False
2024-01-24,0.0000,0.0000,False,0.0000,0.0000,1091.7693,0.0000,0.0000,0.0000,1091.7693,1.0918,1.0109,False
2024-01-25,0.2000,363.9231,True,26715.8900,-26351.9669,1091.7693,363.9231,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-01-26,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-27,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-28,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-01-29,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-01-30,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-01-31,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-01,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-02,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-02-03,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-04,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-05,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-06,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-02-07,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-08,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-09,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-10,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-02-11,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-12,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-13,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-14,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-02-15,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-16,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-17,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-18,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-02-19,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-20,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-21,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-02-22,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-02-23,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-24,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-25,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-26,0.2000,363.9231,True,26715.8900,-26351.9669,363.9231,363.9231,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-02-27,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-28,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-02-29,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-01,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-02,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-03,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-04,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-05,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-06,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-07,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-08,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-09,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-10,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-11,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-12,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-13,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-14,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-15,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-16,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-17,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-18,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-19,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-20,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-21,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-22,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-23,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-24,0.0000,0.0000,False,0.0000,0.0000,363.9231,0.0000,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-03-25,0.0000,0.0000,True,26715.8900,-26715.8900,363.9231,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-26,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-27,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-28,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-29,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-03-30,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-03-31,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-01,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-02,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-04-03,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-04,0.2000,363.9231,False,0.0000,363.9231,0.0000,363.9231,0.0000,0.0000,363.9231,0.3639,0.3370,False
2024-04-05,0.2000,363.9231,False,0.0000,363.9231,363.9231,363.9231,0.0000,0.0000,727.8462,0.7278,0.6739,False
2024-04-06,1.2000,2183.5386,False,0.0000,2183.5386,727.8462,2183.5386,0.0000,0.0000,2911.3848,2.9114,2.6957,False
2024-04-07,1.8000,3275.3079,False,0.0000,3275.3079,2911.3848,3275.3079,0.0000,0.0000,6186.6927,6.1867,5.7284,False
2024-04-08,0.2000,363.9231,False,0.0000,363.9231,6186.6927,363.9231,0.0000,0.0000,6550.6158,6.5506,6.0654,False
2024-04-09,0.2000,363.9231,False,0.0000,363.9231,6550.6158,363.9231,0.0000,0.0000,6914.5389,6.9145,6.4024,False
2024-04-10,0.2000,363.9231,False,0.0000,363.9231,6914.5389,363.9231,0.0000,0.0000,7278.4620,7.2785,6.7393,False
2024-04-11,0.0000,0.0000,True,26715.8900,-26715.8900,7278.4620,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-04-12,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-13,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-14,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-15,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-04-16,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-17,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-18,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-19,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-04-20,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-21,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-22,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False
2024-04-23,0.0000,0.0000,True,26715.8900,-26715.8900,0.0000,0.0000,26715.8900,0.0000,0.0000,0.0000,0.0000,True
2024-04-24,0.6000,1091.7693,False,0.0000,1091.7693,0.0000,1091.7693,0.0000,0.0000,1091.7693,1.0918,1.0109,False
2024-04-25,0.2000,363.9231,False,0.0000,363.9231,1091.7693,363.9231,0.0000,0.0000,1455.6924,1.4557,1.3479,False
2024-04-26,10.4000,18924.0012,False,0.0000,18924.0012,1455.6924,18924.0012,0.0000,0.0000,20379.6936,20.3797,18.8701,False
2024-04-27,10.4000,18924.0012,False,0.0000,18924.0012,20379.6936,18924.0012,0.0000,0.0000,39303.6948,39.3037,36.3923,False
2024-04-28,3.2000,5822.7696,False,0.0000,5822.7696,39303.6948,5822.7696,0.0000,0.0000,45126.4644,45.1265,41.7838,False
2024-04-29,17.8000,32389.1559,False,0.0000,32389.1559,45126.4644,32389.1559,0.0000,0.0000,77515.6203,77.5156,71.7737,False
2024-04-30,0.2000,363.9231,False,0.0000,363.9231,77515.6203,363.9231,0.0000,0.0000,77879.5434,77.8795,72.1107,False
2024-05-01,0.0000,0.0000,False,0.0000,0.0000,77879.5434,0.0000,0.0000,0.0000,77879.5434,77.8795,72.1107,False
2024-05-02,0.0000,0.0000,False,0.0000,0.0000,77879.5434,0.0000,0.0000,0.0000,77879.5434,77.8795,72.1107,False
2024-05-03,0.0000,0.0000,True,26715.8900,-26715.8900,77879.5434,0.0000,26715.8900,0.0000,51163.6534,51.1637,47.3738,False
2024-05-04,0.0000,0.0000,False,0.0000,0.0000,51163.6534,0.0000,0.0000,0.0000,51163.6534,51.1637,47.3738,False
2024-05-05,0.0000,0.0000,False,0.0000,0.0000,51163.6534,0.0000,0.0000,0.0000,51163.6534,51.1637,47.3738,False
2024-05-06,0.0000,0.0000,False,0.0000,0.0000,51163.6534,0.0000,0.0000,0.0000,51163.6534,51.1637,47.3738,False
2024-05-07,2.2000,4003.1541,False,0.0000,4003.1541,51163.6534,4003.1541,0.0000,0.0000,55166.8075,55.1668,51.0804,False
2024-05-08,0.2000,363.9231,False,0.0000,363.9231,55166.8075,363.9231,0.0000,0.0000,55530.7306,55.5307,51.4173,False
2024-05-09,0.2000,363.9231,False,0.0000,363.9231,55530.7306,363.9231,0.0000,0.0000,55894.6537,55.8947,51.7543,False
2024-05-10,0.6000,1091.7693,False,0.0000,1091.7693,55894.6537,1091.7693,0.0000,0.0000,56986.4230,56.9864,52.7652,False
2024-05-11,66.2000,120458.5461,False,0.0000,120458.5461,56986.4230,120458.5461,0.0000,69444.9691,108000.0000,108.0000,100.0000,False
2024-05-12,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2024-05-13,12.0000,21835.3860,False,0.0000,21835.3860,108000.0000,21835.3860,0.0000,21835.3860,108000.0000,108.0000,100.0000,False
2024-05-14,0.6000,1091.7693,False,0.0000,1091.7693,108000.0000,1091.7693,0.0000,1091.7693,108000.0000,108.0000,100.0000,False
2024-05-15,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2024-05-16,52.4000,95347.8522,False,0.0000,95347.8522,108000.0000,95347.8522,0.0000,95347.8522,108000.0000,108.0000,100.0000,False
2024-05-17,35.4000,64414.3887,False,0.0000,64414.3887,108000.0000,64414.3887,0.0000,64414.3887,108000.0000,108.0000,100.0000,False
2024-05-18,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2024-05-19,9.6000,17468.3088,False,0.0000,17468.3088,108000.0000,17468.3088,0.0000,17468.3088,108000.0000,108.0000,100.0000,False
2024-05-20,3.6000,6550.6158,False,0.0000,6550.6158,108000.0000,6550.6158,0.0000,6550.6158,108000.0000,108.0000,100.0000,False
2024-05-21,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2024-05-22,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
2024-05-23,0.2000,363.9231,False,0.0000,363.9231,108000.0000,363.9231,0.0000,363.9231,108000.0000,108.0000,100.0000,False
2024-05-24,2.0000,3639.2310,False,0.0000,3639.2310,108000.0000,3639.2310,0.0000,3639.2310,108000.0000,108.0000,100.0000,False
2024-05-25,2.8000,5094.9234,False,0.0000,5094.9234,108000.0000,5094.9234,0.0000,5094.9234,108000.0000,108.0000,100.0000,False
2024-05-26,1.6000,2911.3848,False,0.0000,2911.3848,108000.0000,2911.3848,0.0000,2911.3848,108000.0000,108.0000,100.0000,False
2024-05-27,1.6000,2911.3848,False,0.0000,2911.3848,108000.0000,2911.3848,0.0000,2911.3848,108000.0000,108.0000,100.0000,False
2024-05-28,16.6000,30205.6173,False,0.0000,30205.6173,108000.0000,30205.6173,0.0000,30205.6173,108000.0000,108.0000,100.0000,False
2024-05-29,7.2000,13101.2316,False,0.0000,13101.2316,108000.0000,13101.2316,0.0000,13101.2316,108000.0000,108.0000,100.0000,False
2024-05-30,6.6000,12009.4623,False,0.0000,12009.4623,108000.0000,12009.4623,0.0000,12009.4623,108000.0000,108.0000,100.0000,False
2024-05-31,0.8000,1455.6924,False,0.0000,1455.6924,108000.0000,1455.6924,0.0000,1455.6924,108000.0000,108.0000,100.0000,False
2024-06-01,0.4000,727.8462,False,0.0000,727.8462,108000.0000,727.8462,0.0000,727.8462,108000.0000,108.0000,100.0000,False
2024-06-02,0.0000,0.0000,False,0.0000,0.0000,108000.0000,0.0000,0.0000,0.0000,108000.0000,108.0000,100.0000,False
